"source","target","dst_port","weight","type","time","diff"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676677346","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676677346","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676678832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676678832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676678832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676678832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","60","graph_edge","1771676678832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676681832","1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676681832","1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676681832","1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676681832","1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676681832","1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676683332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676683332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676683332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676683332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","10","graph_edge","1771676683332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683332","1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683332","1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683332","1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683332","1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683332","1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683384","-1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683384","-1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683384","-1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683384","-1"
"192.168.1.20:47522","8.8.8.8:443","443","139","graph_edge","1771676683384","-1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683384","1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683384","1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683384","1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683384","1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683384","1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683892","-1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683892","-1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683892","-1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683892","-1"
"192.168.1.20:47522","8.8.8.8:443","443","643","graph_edge","1771676683892","-1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676683892","1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676683892","1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676683892","1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676683892","1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676683892","1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676684832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676684832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676684832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676684832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","1584","graph_edge","1771676684832","-1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684832","1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684832","1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684832","1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684832","1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684832","1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684912","-1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684912","-1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684912","-1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684912","-1"
"192.168.1.20:47522","8.8.8.8:52702","52702","2211","graph_edge","1771676684912","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676684912","1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676684912","1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676684912","1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676684912","1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676684912","1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676685424","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676685424","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676685424","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676685424","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2927","graph_edge","1771676685424","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676685424","1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676685424","1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676685424","1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676685424","1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676685424","1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676686332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676686332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676686332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676686332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3607","graph_edge","1771676686332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686332","1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686332","1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686332","1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686332","1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686332","1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686448","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686448","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686448","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686448","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3797","graph_edge","1771676686448","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","2891","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","976","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686448","1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686960","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686960","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686960","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3867","graph_edge","1771676686960","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2891","graph_edge","1771676686960","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","3061","graph_edge","1771676686960","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676686960","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676686960","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676686960","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676686960","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676687832","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676687832","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676687832","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4037","graph_edge","1771676687832","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","3061","graph_edge","1771676687832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3077","graph_edge","1771676687832","1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687832","1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687832","1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687832","1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687832","1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687988","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687988","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687988","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4053","graph_edge","1771676687988","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3077","graph_edge","1771676687988","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3101","graph_edge","1771676687988","1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676687988","1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676687988","1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676687988","1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676687988","1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676688504","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676688504","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676688504","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4077","graph_edge","1771676688504","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3101","graph_edge","1771676688504","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676688504","1"
"192.168.1.20:47522","8.8.8.8:443","443","3181","graph_edge","1771676688504","1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676688504","1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676688504","1"
"192.168.1.20:47522","8.8.8.8:443","443","2998","graph_edge","1771676688504","1"
"192.168.1.20:37628","216.239.36.223:443","443","1159","graph_edge","1771676688504","1"
"192.168.1.20:37628","216.239.36.223:443","443","1159","graph_edge","1771676689332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676689332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676689332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3181","graph_edge","1771676689332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","4157","graph_edge","1771676689332","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689332","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689332","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","3241","graph_edge","1771676689332","1"
"192.168.1.20:443","216.239.36.223:54260","54260","1219","graph_edge","1771676689332","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689332","1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689530","-1"
"192.168.1.20:443","216.239.36.223:54260","54260","1219","graph_edge","1771676689530","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","3241","graph_edge","1771676689530","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689530","-1"
"192.168.1.20:47522","8.8.8.8:54260","54260","4217","graph_edge","1771676689530","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676689530","1"
"192.168.1.20:47522","8.8.8.8:443","443","2712","graph_edge","1771676689530","1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676689530","1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676689530","1"
"192.168.1.20:37628","216.239.36.223:443","443","690","graph_edge","1771676689530","1"
"192.168.1.20:37628","216.239.36.223:443","443","690","graph_edge","1771676690042","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676690042","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676690042","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2712","graph_edge","1771676690042","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676690042","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690042","1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690042","1"
"192.168.1.20:47522","8.8.8.8:443","443","2715","graph_edge","1771676690042","1"
"192.168.1.20:37628","216.239.36.223:443","443","693","graph_edge","1771676690042","1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690042","1"
"192.168.1.20:37628","216.239.36.223:443","443","693","graph_edge","1771676690832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2715","graph_edge","1771676690832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3691","graph_edge","1771676690832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3693","graph_edge","1771676690832","1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676690832","1"
"192.168.1.20:47522","8.8.8.8:443","443","2717","graph_edge","1771676690832","1"
"192.168.1.20:37628","216.239.36.223:443","443","5","graph_edge","1771676690832","1"
"192.168.1.20:37628","216.239.36.223:443","443","695","graph_edge","1771676690832","1"
"192.168.1.20:47522","8.8.8.8:443","443","3693","graph_edge","1771676690832","1"
"192.168.1.20:37628","216.239.36.223:443","443","695","graph_edge","1771676691068","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3693","graph_edge","1771676691068","-1"
"192.168.1.20:47522","8.8.8.8:443","443","3693","graph_edge","1771676691068","-1"
"192.168.1.20:37628","216.239.36.223:443","443","5","graph_edge","1771676691068","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2717","graph_edge","1771676691068","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2729","graph_edge","1771676691068","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3705","graph_edge","1771676691068","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","17","graph_edge","1771676691068","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","707","graph_edge","1771676691068","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3705","graph_edge","1771676691068","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","707","graph_edge","1771676691582","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3705","graph_edge","1771676691582","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3705","graph_edge","1771676691582","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","17","graph_edge","1771676691582","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2729","graph_edge","1771676691582","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2737","graph_edge","1771676691582","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3713","graph_edge","1771676691582","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","25","graph_edge","1771676691582","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","715","graph_edge","1771676691582","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3713","graph_edge","1771676691582","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","715","graph_edge","1771676692332","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3713","graph_edge","1771676692332","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3713","graph_edge","1771676692332","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","25","graph_edge","1771676692332","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2737","graph_edge","1771676692332","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2742","graph_edge","1771676692332","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3718","graph_edge","1771676692332","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","30","graph_edge","1771676692332","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","720","graph_edge","1771676692332","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3718","graph_edge","1771676692332","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","720","graph_edge","1771676693832","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3718","graph_edge","1771676693832","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","30","graph_edge","1771676693832","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3718","graph_edge","1771676693832","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2742","graph_edge","1771676693832","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2760","graph_edge","1771676693832","1"
"192.168.1.20:47522","8.8.8.8:443","443","3688","graph_edge","1771676693832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","48","graph_edge","1771676693832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","738","graph_edge","1771676693832","1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3736","graph_edge","1771676693832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","48","graph_edge","1771676693832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","48","graph_edge","1771676694622","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","738","graph_edge","1771676694622","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","3736","graph_edge","1771676694622","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","48","graph_edge","1771676694622","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2760","graph_edge","1771676694622","-1"
"192.168.1.20:37628","216.239.36.223:443","443","68","graph_edge","1771676694622","1"
"192.168.1.20:47522","8.8.8.8:443","443","2780","graph_edge","1771676694622","1"
"192.168.1.20:47522","8.8.8.8:443","443","3701","graph_edge","1771676694622","1"
"192.168.1.20:37628","216.239.36.223:443","443","55","graph_edge","1771676694622","1"
"192.168.1.20:37628","216.239.36.223:443","443","68","graph_edge","1771676694622","1"
"192.168.1.20:37628","216.239.36.223:443","443","758","graph_edge","1771676694622","1"
"192.168.1.20:37628","216.239.36.223:443","443","758","graph_edge","1771676695332","-1"
"192.168.1.20:37628","216.239.36.223:443","443","68","graph_edge","1771676695332","-1"
"192.168.1.20:37628","216.239.36.223:443","443","55","graph_edge","1771676695332","-1"
"192.168.1.20:37628","216.239.36.223:443","443","68","graph_edge","1771676695332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2780","graph_edge","1771676695332","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2790","graph_edge","1771676695332","1"
"192.168.1.20:37628","216.239.36.223:443","443","65","graph_edge","1771676695332","1"
"192.168.1.20:37628","216.239.36.223:443","443","78","graph_edge","1771676695332","1"
"192.168.1.20:37628","216.239.36.223:443","443","768","graph_edge","1771676695332","1"
"192.168.1.20:37628","216.239.36.223:443","443","78","graph_edge","1771676695332","1"
"192.168.1.20:37628","216.239.36.223:443","443","768","graph_edge","1771676695648","-1"
"192.168.1.20:37628","216.239.36.223:443","443","78","graph_edge","1771676695648","-1"
"192.168.1.20:37628","216.239.36.223:443","443","65","graph_edge","1771676695648","-1"
"192.168.1.20:37628","216.239.36.223:443","443","78","graph_edge","1771676695648","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2790","graph_edge","1771676695648","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2830","graph_edge","1771676695648","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","105","graph_edge","1771676695648","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","118","graph_edge","1771676695648","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","808","graph_edge","1771676695648","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","118","graph_edge","1771676695648","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","808","graph_edge","1771676696162","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","118","graph_edge","1771676696162","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","105","graph_edge","1771676696162","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","118","graph_edge","1771676696162","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2830","graph_edge","1771676696162","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2850","graph_edge","1771676696162","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","125","graph_edge","1771676696162","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","138","graph_edge","1771676696162","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","828","graph_edge","1771676696162","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","138","graph_edge","1771676696162","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","828","graph_edge","1771676696832","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","138","graph_edge","1771676696832","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","125","graph_edge","1771676696832","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","138","graph_edge","1771676696832","-1"
"192.168.1.20:5228","8.8.8.8:55500","55500","2850","graph_edge","1771676696832","-1"
"192.168.1.20:47522","8.8.8.8:443","443","2776","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","135","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","148","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","838","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","148","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","84","graph_edge","1771676696832","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","838","graph_edge","1771676697698","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","84","graph_edge","1771676697698","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","135","graph_edge","1771676697698","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","148","graph_edge","1771676697698","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","148","graph_edge","1771676697698","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","158","graph_edge","1771676697698","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","145","graph_edge","1771676697698","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","158","graph_edge","1771676697698","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","848","graph_edge","1771676697698","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","94","graph_edge","1771676697698","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","94","graph_edge","1771676701332","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","158","graph_edge","1771676701332","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","158","graph_edge","1771676701332","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","848","graph_edge","1771676701332","-1"
"192.168.1.20:5228","216.239.36.223:55500","55500","145","graph_edge","1771676701332","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","175","graph_edge","1771676701332","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","152","graph_edge","1771676701332","1"
"192.168.1.20:5228","216.239.36.223:55500","55500","842","graph_edge","1771676701332","1"
"192.168.1.20:54518","216.239.36.223:443","443","36","graph_edge","1771676701332","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","188","graph_edge","1771676701332","1"
"192.168.1.20:54518","216.239.36.223:443","443","36","graph_edge","1771676701332","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","124","graph_edge","1771676701332","1"
"192.168.1.20:54518","216.239.36.223:443","443","36","graph_edge","1771676701730","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","124","graph_edge","1771676701730","-1"
"192.168.1.20:54518","216.239.36.223:443","443","36","graph_edge","1771676701730","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","188","graph_edge","1771676701730","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","175","graph_edge","1771676701730","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","225","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:443","443","70","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","168","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:443","443","86","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:443","443","86","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","174","graph_edge","1771676701730","1"
"192.168.1.20:54518","216.239.36.223:443","443","86","graph_edge","1771676702832","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","174","graph_edge","1771676702832","-1"
"192.168.1.20:54518","216.239.36.223:443","443","86","graph_edge","1771676702832","-1"
"192.168.1.20:54518","216.239.36.223:443","443","70","graph_edge","1771676702832","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","225","graph_edge","1771676702832","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","255","graph_edge","1771676702832","1"
"192.168.1.20:54518","216.239.36.223:443","443","116","graph_edge","1771676702832","1"
"192.168.1.20:54518","216.239.36.223:443","443","100","graph_edge","1771676702832","1"
"192.168.1.20:54518","216.239.36.223:443","443","116","graph_edge","1771676702832","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","204","graph_edge","1771676702832","1"
"192.168.1.20:54518","216.239.36.223:443","443","116","graph_edge","1771676704332","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","204","graph_edge","1771676704332","-1"
"192.168.1.20:54518","216.239.36.223:443","443","116","graph_edge","1771676704332","-1"
"192.168.1.20:54518","216.239.36.223:443","443","100","graph_edge","1771676704332","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","255","graph_edge","1771676704332","-1"
"192.168.1.20:54518","216.239.36.223:55500","55500","193","graph_edge","1771676704332","1"
"192.168.1.20:54518","216.239.36.223:443","443","262","graph_edge","1771676704332","1"
"192.168.1.20:54518","216.239.36.223:443","443","316","graph_edge","1771676704332","1"
"192.168.1.20:54518","216.239.36.223:443","443","300","graph_edge","1771676704332","1"
"192.168.1.20:54518","216.239.36.223:443","443","316","graph_edge","1771676704332","1"
"192.168.1.20:54518","216.239.36.223:55500","55500","404","graph_edge","1771676704332","1"
