"flow_id","anomaly_score","anomaly_reason","last_packet_info","confidence","packet_count","total_bytes","duration","event_time","flow","last_packet_time","encryption","whitelisted","time","diff"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1400","195092","4.880701375961304","1771523027.2313826","127.0.0.1:7629 -> 127.0.0.53:53","1771523027.2313826","Encrypted","False","1771523027516","1"
"127.0.0.1:33977 -> 127.0.0.1:54080","0.3","","","0.9","5","16766","0.04807026481628418","1771523027.2313826","127.0.0.1:33977 -> 127.0.0.1:54080","1771523027.2313826","Encrypted","False","1771523027884","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1400","195092","4.880701375961304","1771523027.2313826","127.0.0.1:7629 -> 127.0.0.53:53","1771523027.2313826","Encrypted","False","1771523027884","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1400","196257","4.880701375961304","1771523027.5896478","127.0.0.1:7629 -> 127.0.0.53:53","1771523027.5896478","Encrypted","False","1771523027884","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1400","196257","4.880701375961304","1771523027.5896478","127.0.0.1:7629 -> 127.0.0.53:53","1771523027.5896478","Encrypted","False","1771523028096","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1798","283851","4.829787803649903","1771523028.336194","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.336194","Encrypted","False","1771523028096","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1537","248663","4.880701375961304","1771523027.8354294","127.0.0.1:7629 -> 127.0.0.53:53","1771523027.8354294","Encrypted","False","1771523028096","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1798","283851","4.829787803649903","1771523028.336194","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.336194","Encrypted","False","1771523028804","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1801","284590","4.899315191268921","1771523028.4057214","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.4057214","Encrypted","False","1771523028804","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1801","284590","4.899315191268921","1771523028.4057214","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.4057214","Encrypted","False","1771523029238","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1818","286873","4.899315191268921","1771523028.8691475","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.8691475","Encrypted","False","1771523029238","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1818","286873","4.899315191268921","1771523028.8691475","127.0.0.1:7629 -> 127.0.0.53:53","1771523028.8691475","Encrypted","False","1771523029448","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2047","318348","4.899315191268921","1771523029.0976992","127.0.0.1:7629 -> 127.0.0.53:53","1771523029.0976992","Encrypted","False","1771523029448","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2047","318348","4.899315191268921","1771523029.0976992","127.0.0.1:7629 -> 127.0.0.53:53","1771523029.0976992","Encrypted","False","1771523029650","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2055","319555","4.899315191268921","1771523029.336246","127.0.0.1:7629 -> 127.0.0.53:53","1771523029.336246","Encrypted","False","1771523029650","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2055","319555","4.899315191268921","1771523029.336246","127.0.0.1:7629 -> 127.0.0.53:53","1771523029.336246","Encrypted","False","1771523030334","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2306","354045","4.925125909805298","1771523029.906343","127.0.0.1:7629 -> 127.0.0.53:53","1771523029.906343","Encrypted","False","1771523030334","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2309","355108","4.570475173950196","1771523030.3364828","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.3364828","Encrypted","False","1771523030760","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2309","355108","4.570475173950196","1771523030.3364828","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.3364828","Encrypted","False","1771523030980","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2312","355847","4.645263505935669","1771523030.6552331","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.6552331","Encrypted","False","1771523030980","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2312","355847","4.645263505935669","1771523030.6552331","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.6552331","Encrypted","False","1771523031194","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2319","357884","4.662816835403443","1771523030.67919","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.67919","Encrypted","False","1771523031194","1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2319","357884","4.662816835403443","1771523030.67919","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.67919","Encrypted","False","1771523031834","-1"
"127.0.0.1:7629 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2344","360715","4.9823871383666996","1771523030.9987602","127.0.0.1:7629 -> 127.0.0.53:53","1771523030.9987602","Encrypted","False","1771523031834","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010481605529785156","1771523032.5651252","127.0.0.1:43071 -> 127.0.0.1:47842","1771523032.5651252","Cleartext","False","1771523033072","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010481605529785156","1771523032.5651252","127.0.0.1:43071 -> 127.0.0.1:47842","1771523032.5651252","Cleartext","False","1771523033422","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","1133","0.26356728172302246","1771523032.8276443","127.0.0.1:43071 -> 127.0.0.1:47842","1771523032.8276443","Cleartext","False","1771523033422","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","1133","0.26356728172302246","1771523032.8276443","127.0.0.1:43071 -> 127.0.0.1:47842","1771523032.8276443","Cleartext","False","1771523033634","-1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","11","1960","0.09156282043457031","1771523035.4275367","127.0.0.1:37787 -> 127.0.0.1:38444","1771523035.4275367","Encrypted","False","1771523035352","1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","11","1960","0.09156282043457031","1771523035.4275367","127.0.0.1:37787 -> 127.0.0.1:38444","1771523035.4275367","Encrypted","False","1771523036102","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","17","4390","0.39561803436279297","1771523035.731592","127.0.0.1:43071 -> 127.0.0.1:47842","1771523035.731592","Encrypted","False","1771523036102","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","17","4390","0.39561803436279297","1771523035.731592","127.0.0.1:43071 -> 127.0.0.1:47842","1771523035.731592","Encrypted","False","1771523036338","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010712871551513672","1771523037.6890588","127.0.0.1:43071 -> 127.0.0.1:47842","1771523037.6890588","Cleartext","False","1771523038120","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010712871551513672","1771523037.6890588","127.0.0.1:43071 -> 127.0.0.1:47842","1771523037.6890588","Cleartext","False","1771523038408","-1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523038.5751352","127.0.0.1:7254 -> 127.0.0.53:53","1771523038.5751352","Encrypted","False","1771523038408","1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523038.5751352","127.0.0.1:7254 -> 127.0.0.53:53","1771523038.5751352","Encrypted","False","1771523039334","-1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.337788","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.337788","Encrypted","False","1771523039334","1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.337788","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.337788","Encrypted","False","1771523039936","-1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.5790477","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.5790477","Encrypted","False","1771523039936","1"
"127.0.0.1:40486 -> 127.0.0.1:44783","0.0","","","0.9","9","1672","0.0637431869506836","1771523039.5790477","127.0.0.1:40486 -> 127.0.0.1:44783","1771523039.5790477","Cleartext","False","1771523039936","1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.5790477","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.5790477","Encrypted","False","1771523040228","-1"
"127.0.0.1:40486 -> 127.0.0.1:44783","0.0","","","0.9","9","1672","0.0637431869506836","1771523039.5790477","127.0.0.1:40486 -> 127.0.0.1:44783","1771523039.5790477","Cleartext","False","1771523040228","-1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.7377305","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.7377305","Encrypted","False","1771523040228","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","13","2356","0.22242601013183594","1771523039.7377305","127.0.0.1:43071 -> 127.0.0.1:47842","1771523039.7377305","Cleartext","False","1771523040228","1"
"127.0.0.1:7254 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1555","201358","4.993226839065552","1771523039.7377305","127.0.0.1:7254 -> 127.0.0.53:53","1771523039.7377305","Encrypted","False","1771523040482","-1"
