2026-02-21 12:24:22,227 INFO     Starting server at tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     HTTP/2 support not enabled (install the http2 and tls Twisted extras)
2026-02-21 12:24:22,228 INFO     Configuring endpoint tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     Listening on TCP address 0.0.0.0:8000
127.0.0.1:49590 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49602 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49612 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49614 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49616 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49622 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49634 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49648 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49652 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49658 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49672 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49686 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49690 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49702 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49716 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49722 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49738 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49740 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49756 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49770 - - [21/Feb/2026:12:26:30] "POST /api/update/" 200 34
127.0.0.1:49786 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49788 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49802 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49808 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49820 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49836 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49850 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49852 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49858 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49862 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49868 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49880 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49890 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
127.0.0.1:49892 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49900 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49910 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49924 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49932 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49944 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49946 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49950 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49954 - - [21/Feb/2026:12:26:31] "POST /api/update/" 200 34
127.0.0.1:49968 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:49960 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:49980 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:49976 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:49992 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50008 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50018 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50026 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50034 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50036 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50052 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50066 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50070 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50084 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50088 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50098 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50110 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50112 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50118 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50132 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50138 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50150 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50162 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50178 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50190 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50196 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50204 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50218 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50230 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50244 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50254 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50262 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50274 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50276 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50292 - - [21/Feb/2026:12:26:32] "POST /api/update/" 200 34
127.0.0.1:50298 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50314 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50320 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50330 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50346 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50356 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50362 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50376 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50384 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50390 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50406 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50414 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50418 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50422 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50426 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50428 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50434 - - [21/Feb/2026:12:26:33] "POST /api/update/" 200 34
127.0.0.1:50456 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50450 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50466 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50460 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50474 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50478 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50480 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50488 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50504 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50512 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50520 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50522 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50538 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50544 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50556 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50570 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50576 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50592 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50596 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:50612 - - [21/Feb/2026:12:26:34] "POST /api/update/" 200 34
127.0.0.1:39888 - - [21/Feb/2026:12:26:35] "POST /api/update/" 200 34
127.0.0.1:39904 - - [21/Feb/2026:12:26:35] "POST /api/update/" 200 34
127.0.0.1:39908 - - [21/Feb/2026:12:26:36] "POST /api/update/" 200 34
127.0.0.1:39922 - - [21/Feb/2026:12:26:36] "POST /api/update/" 200 34
127.0.0.1:39926 - - [21/Feb/2026:12:26:36] "POST /api/update/" 200 34
127.0.0.1:39936 - - [21/Feb/2026:12:26:36] "POST /api/update/" 200 34
127.0.0.1:39948 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39952 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39960 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39970 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39986 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39992 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:39996 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40012 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40026 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40036 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40050 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40060 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40076 - - [21/Feb/2026:12:26:37] "POST /api/update/" 200 34
127.0.0.1:40090 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40100 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40120 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40110 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40130 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40132 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40144 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40160 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40172 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40186 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40202 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40212 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40224 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40236 - - [21/Feb/2026:12:26:38] "POST /api/update/" 200 34
127.0.0.1:40244 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40260 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40268 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
127.0.0.1:40280 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40282 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40294 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40310 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40324 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40332 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40348 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40362 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40368 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40378 - - [21/Feb/2026:12:26:39] "POST /api/update/" 200 34
127.0.0.1:40380 - - [21/Feb/2026:12:26:40] "POST /api/update/" 200 34
127.0.0.1:40382 - - [21/Feb/2026:12:26:40] "POST /api/update/" 200 34
127.0.0.1:40396 - - [21/Feb/2026:12:26:40] "POST /api/update/" 200 34
127.0.0.1:40406 - - [21/Feb/2026:12:26:40] "POST /api/update/" 200 34
127.0.0.1:40412 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40422 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40424 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40432 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40442 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40444 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40460 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40462 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40470 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40482 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40486 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40492 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40506 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40522 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40526 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40532 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40538 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40542 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40546 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40556 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40564 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40572 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40588 - - [21/Feb/2026:12:26:41] "POST /api/update/" 200 34
127.0.0.1:40600 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40602 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40614 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40618 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40626 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40634 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40642 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40650 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40656 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40672 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40680 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40696 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40702 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40712 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40720 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40738 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40722 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40740 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40754 - - [21/Feb/2026:12:26:42] "POST /api/update/" 200 34
127.0.0.1:40766 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40774 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40790 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40800 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40812 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40820 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40832 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40848 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40856 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40870 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40874 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40886 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40900 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40904 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40912 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40922 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40938 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40946 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40956 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40958 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40966 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40968 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40974 - - [21/Feb/2026:12:26:43] "POST /api/update/" 200 34
127.0.0.1:40982 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:40984 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:40990 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:40994 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:40996 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:40998 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41014 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41020 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41034 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41036 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41038 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41050 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41054 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41064 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41078 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41088 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41098 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41112 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41116 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41128 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41136 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41152 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41160 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41174 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:41176 - - [21/Feb/2026:12:26:44] "POST /api/update/" 200 34
127.0.0.1:42570 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42578 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42588 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42604 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42608 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42624 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42640 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42646 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42652 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42654 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42656 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42666 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42668 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
127.0.0.1:42676 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42678 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42680 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42682 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42696 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42710 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42724 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42730 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42740 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42752 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42762 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42768 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42780 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42790 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42792 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42796 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42812 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42816 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42822 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42838 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
127.0.0.1:42850 - - [21/Feb/2026:12:26:45] "POST /api/update/" 200 34
